No,card,credit1,credit2,work,age,sex,90days,14days,CP
5301,A,1100000,1100000,2,42,1,29578,47818,1
5302,R,1100000,300000,6,23,1,20812,33453,1
5303,A,1100000,300000,6,23,1,78951,8824,1
5304,A,800000,800000,2,30,0,29080,98595,1
5305,A,800000,800000,2,27,1,15096,24345,1
5306,A,1200000,1200000,2,29,1,0,6283,1
5307,A,800000,800000,2,31,0,8136,46043,1
5308,A,300000,300000,6,20,1,25531,14621,1
5309,A,200000,200000,7,23,1,0,82161,1
5310,A,1800000,1800000,2,45,1,184063,119002,1
5311,A,800000,800000,2,29,1,23736,8034,1
5312,A,500000,500000,5,49,1,242971,97051,1
5313,A,700000,700000,2,27,1,3520,5040,1
5314,A,200000,200000,6,21,1,219571,44019,1
5315,A,1200000,1200000,2,25,1,107514,18801,1
5316,A,1200000,1200000,2,36,1,32291,32661,1
5317,A,600000,600000,2,24,1,36211,19242,1
5318,A,700000,700000,2,28,1,4117,15345,1
5319,A,1300000,1300000,2,48,0,449199,58085,1
5320,A,700000,700000,2,26,1,67250,12465,1
5321,A,800000,800000,3,27,1,13472,28956,1
5322,A,1300000,900000,7,38,1,317275,39640,1
5323,A,1800000,1800000,2,37,0,74120,14355,1
5324,A,600000,600000,2,34,0,37512,45045,1
5325,A,800000,400000,2,29,1,79691,25386,1
5326,B,1200000,300000,4,68,1,42821,16927,1
5327,A,100000,100000,2,29,1,177346,27204,1
5328,A,1100000,1100000,2,35,1,325288,1422,1
5329,A,800000,600000,12,50,1,99367,40632,1
5330,A,800000,800000,2,33,1,90288,30780,1
5331,A,1100000,1100000,2,50,1,124517,3152,1
5332,A,1100000,300000,6,24,1,72017,25088,1
5333,A,1300000,1300000,2,32,1,21390,97110,1
5334,A,800000,800000,2,30,0,40038,65340,1
5335,A,300000,300000,2,36,1,46816,45619,1
5336,A,800000,800000,2,55,1,31424,26702,1
5337,A,800000,800000,2,47,1,2900,168300,1
5338,A,1200000,1200000,7,48,1,150342,24543,1
5339,A,1300000,1300000,3,45,1,24953,48769,1
5340,A,200000,200000,2,26,1,68455,5940,1
5341,A,800000,800000,2,38,1,6218,19055,1
5342,A,800000,800000,2,54,1,6622,18900,1
5343,A,800000,800000,7,49,1,3449,15840,1
5344,A,1500000,300000,6,24,1,71873,38660,1
5345,A,600000,600000,7,47,1,18437,513,1
5346,A,500000,500000,2,42,1,40118,23940,1
5347,A,500000,500000,2,30,1,1254,3030,1
5348,A,1200000,1200000,2,28,1,3344,10683,1
5349,A,600000,600000,2,27,0,64546,11277,1
5350,A,700000,700000,2,27,1,21841,25072,1
5351,A,200000,200000,2,26,0,128110,17910,1
5352,A,600000,600000,3,25,1,49449,39195,1
5353,A,1100000,300000,6,26,1,144244,10579,1
5354,A,1300000,300000,7,67,1,198168,13455,1
5355,A,700000,700000,2,28,1,4982,22206,1
5356,A,1300000,1300000,2,58,1,287747,52196,1
5357,A,500000,500000,2,25,1,2822,22194,1
5358,A,200000,200000,6,21,1,149257,42994,1
5359,A,800000,700000,7,64,1,0,45180,1
5360,B,1200000,1200000,12,68,1,334266,49927,1
5361,A,1100000,1100000,2,29,1,29209,47075,1
5362,A,1200000,1200000,2,26,1,18111,0,1
5363,A,1300000,1300000,2,51,0,26470,29988,1
5364,A,700000,700000,3,27,1,2195,16722,1
5365,A,1100000,1100000,1,75,0,480859,180000,1
5366,A,1200000,1200000,2,32,1,75067,10197,1
5367,A,500000,500000,2,26,1,9386,28404,1
5368,R,200000,200000,6,24,1,87731,32737,1
5369,A,900000,300000,6,23,1,16739,31599,1
5370,A,1300000,1300000,4,51,1,100651,103590,1
5371,A,700000,700000,2,29,1,39285,6735,1
5372,A,200000,200000,6,19,1,96092,5894,1
5373,A,600000,300000,6,22,1,33949,12762,1
5374,A,800000,300000,6,20,0,76531,96021,1
5375,A,800000,800000,2,58,1,0,29196,1
5376,A,700000,700000,2,29,0,78410,4216,1
5377,A,1200000,1200000,2,39,1,96873,5864,1
5378,A,500000,500000,2,29,1,65241,19008,1
5379,A,800000,300000,7,56,1,7186,48402,1
5380,A,1100000,1100000,2,31,1,192044,32454,1
5381,A,1200000,1200000,2,26,1,49472,1457,1
5382,A,1100000,300000,6,25,1,111031,18108,1
5383,A,500000,500000,2,28,1,34713,64332,1
5384,A,800000,800000,2,36,0,6432,106920,1
5385,A,600000,600000,2,29,1,0,3492,1
5386,A,700000,700000,2,54,1,92411,61560,1
5387,A,1100000,300000,2,55,1,178981,20088,1
5388,A,1200000,1200000,2,27,1,66598,63628,1
5389,A,700000,700000,2,26,1,64787,21195,1
5390,A,1300000,300000,6,24,1,76350,99941,1
5391,A,800000,800000,3,32,1,4449,4158,1
5392,A,1200000,1100000,2,27,1,54070,1891,1
5393,A,1100000,1100000,2,46,1,31100,68362,1
5394,A,1000000,1000000,2,50,1,55954,68082,1
5395,A,800000,800000,3,66,1,28555,9823,1
5396,A,800000,800000,3,66,1,133700,9823,1
5397,A,600000,600000,2,30,1,0,20439,1
5398,A,1100000,1100000,2,39,1,200930,122369,1
5399,A,600000,300000,6,25,1,21841,27751,1
5400,A,700000,700000,2,46,1,55076,14355,1
5401,A,800000,300000,6,22,1,50764,2169,1
5402,A,1100000,1100000,2,26,1,8000,52560,1
5403,A,600000,300000,2,25,1,22102,19914,1
5404,A,600000,600000,2,24,1,7910,11880,1
5405,A,900000,300000,6,23,1,48680,5931,1
5406,A,1000000,1000000,2,30,0,181254,57239,1
5407,A,500000,300000,6,23,1,25584,21285,1
5408,A,200000,200000,7,26,1,346829,1662,1
5409,A,600000,600000,2,25,1,27665,28152,1
5410,A,800000,800000,2,32,0,46270,9891,1
5411,A,1300000,1300000,2,57,1,56797,11673,1
5412,A,1700000,300000,6,24,1,228483,31144,1
5413,A,600000,600000,12,31,1,25680,18027,1
5414,A,500000,500000,2,25,1,15096,14652,1
5415,A,800000,800000,2,32,1,17940,41816,1
5416,A,1200000,1200000,2,52,1,167291,5293,1
5417,A,800000,800000,2,27,1,158774,1872,1
5418,A,600000,600000,2,26,1,17671,14617,1
5419,A,1100000,1100000,2,27,0,199428,127800,1
5420,A,800000,800000,2,35,1,64898,5151,1
5421,R,1300000,1300000,7,67,1,56738,9505,1
5422,A,1100000,300000,6,26,1,23723,5028,1
5423,A,1300000,1300000,2,59,1,7555,22095,1
5424,A,800000,800000,2,27,1,15808,45432,1
5425,A,200000,200000,7,21,1,10204,1188,1
5426,A,400000,300000,6,21,1,0,3440,1
5427,B,500000,300000,6,24,1,45879,11709,1
5428,A,1200000,300000,7,33,1,39434,40680,1
5429,A,800000,300000,7,53,1,13864,27810,1
5430,A,700000,700000,2,58,1,89963,69131,1
5431,A,900000,900000,2,27,1,58050,44351,1
5432,A,800000,600000,2,24,0,119609,22233,1
5433,A,1000000,1000000,2,30,1,107904,3465,1
5434,A,200000,200000,6,26,1,4950,14490,1
5435,A,200000,200000,6,20,1,49176,15011,1
5436,A,200000,200000,6,20,1,193421,15011,1
5437,A,800000,800000,7,57,1,11701,21330,1
5438,A,600000,300000,2,23,1,25406,14343,1
5439,A,1300000,1300000,4,65,1,33858,32186,1
5440,A,900000,300000,6,20,1,39904,16494,1
5441,A,1300000,300000,2,51,1,86032,45180,1
5442,A,1300000,1300000,2,51,0,20258,28251,1
5443,B,1000000,1000000,2,31,0,125713,1095,1
5444,A,500000,500000,2,27,0,21300,25632,1
5445,A,400000,300000,7,38,1,25593,74745,1
5446,R,800000,300000,4,34,1,27819,19503,1
5447,A,1100000,1100000,2,26,1,37476,5643,1
5448,A,500000,500000,2,29,0,2669,22270,1
5449,A,600000,300000,6,25,1,493972,64865,1
5450,A,500000,300000,7,52,1,2235,42464,1
5451,A,800000,800000,2,40,1,1000,53075,1
5452,A,800000,800000,10,27,0,8864,26470,1
5453,A,1000000,1000000,2,45,1,114036,50427,1
5454,B,1300000,1300000,2,31,1,203743,28413,1
5455,A,1100000,1100000,2,43,1,386209,19404,1
5456,A,400000,400000,5,40,1,45155,37649,1
5457,A,600000,600000,2,28,1,24966,34749,1
5458,B,200000,200000,2,26,0,85449,41382,1
5459,A,800000,300000,2,49,1,29898,13554,1
5460,A,800000,800000,3,40,1,6327,15916,1
5461,A,400000,300000,6,21,1,95950,18909,1
5462,A,700000,700000,2,27,1,9368,38700,1
5463,A,1800000,1800000,2,37,1,173739,41820,1
5464,A,700000,300000,2,29,1,16000,5043,1
5465,A,1100000,1100000,2,50,1,65752,49536,1
5466,A,600000,600000,2,34,0,16682,20880,1
5467,A,500000,500000,3,49,1,3628,46507,1
5468,A,600000,600000,2,28,1,16608,29448,1
5469,A,200000,200000,2,23,1,30000,6561,1
5470,A,700000,700000,2,31,1,3721,23672,1
5471,A,1000000,300000,6,23,1,127011,15503,1
5472,A,800000,800000,2,45,1,3101,17910,1
5473,A,600000,600000,2,29,1,49617,185715,1
5474,A,500000,300000,6,24,0,18383,45905,1
5475,A,1200000,1200000,5,62,1,303105,178290,1
5476,A,1200000,1200000,2,28,1,120324,37215,1
5477,A,500000,500000,2,27,1,66457,25947,1
5478,A,1200000,1200000,2,27,1,1234,51165,1
5479,A,800000,800000,2,46,1,14285,71987,1
5480,B,1100000,300000,6,24,1,3573,27720,1
5481,A,1700000,300000,4,55,1,22887,92250,1
5482,A,1000000,1000000,2,25,1,45036,13864,1
5483,B,1200000,1200000,2,28,1,3990,54583,1
5484,A,800000,800000,2,45,1,66366,7020,1
5485,A,1000000,300000,7,54,1,81023,360,1
5486,A,1200000,1200000,2,35,1,30931,45432,1
5487,A,400000,400000,3,26,1,27810,119612,1
5488,A,700000,300000,6,23,1,83097,5467,1
5489,A,800000,800000,2,28,1,22677,18167,1
5490,A,600000,600000,2,25,1,93551,33978,1
5491,A,1100000,600000,2,27,1,15151,4356,1
5492,A,400000,400000,2,25,1,7653,32328,1
5493,A,600000,600000,2,28,1,36490,38375,1
5494,A,600000,600000,2,27,1,10008,29880,1
5495,A,600000,600000,2,28,0,15466,101178,1
5496,A,1200000,1200000,2,27,1,182330,15138,1
5497,A,1100000,1100000,2,27,1,201093,18405,1
5498,A,500000,500000,2,26,1,11192,29592,1
5499,A,1200000,1100000,2,26,1,90539,9000,1
5500,A,800000,300000,7,57,1,32636,14668,1
5501,A,1100000,1100000,3,25,1,0,63727,1
5502,A,1200000,1200000,2,33,0,20000,38700,1
5503,A,1200000,300000,2,43,1,46550,54540,1
5504,A,800000,800000,3,25,1,12328,3357,1
5505,A,1000000,300000,2,28,1,15912,25757,1
5506,A,600000,300000,7,48,1,13585,35483,1
5507,A,400000,300000,6,23,1,44132,18423,1
5508,A,600000,600000,2,29,1,15657,23364,1
5509,A,700000,700000,2,29,1,15960,21870,1
5510,A,1200000,1200000,2,31,0,50887,76230,1
5511,A,700000,300000,2,27,1,33073,20229,1
5512,A,800000,800000,2,34,1,0,24840,1
5513,A,500000,300000,7,54,1,65692,86616,1
5514,A,1200000,1200000,2,28,1,45330,9698,1
5515,A,1300000,1300000,2,28,0,211850,27583,1
5516,A,200000,200000,6,22,1,131633,43543,1
5517,A,800000,800000,3,44,1,8473,11970,1
5518,A,1200000,300000,7,39,1,151140,3491,1
5519,A,1100000,1100000,2,28,1,134022,31545,1
5520,A,1000000,1000000,2,31,1,134976,8081,1
5521,A,1300000,300000,7,61,1,156111,21428,1
5522,A,600000,600000,2,31,1,8204,14247,1
5523,A,800000,800000,1,53,0,0,59643,1
5524,A,1200000,1200000,2,36,0,14944,135324,1
5525,A,1000000,700000,2,25,1,78278,16173,1
5526,A,200000,200000,10,26,1,64435,15237,1
5527,A,1000000,300000,7,53,1,0,32166,1
5528,A,800000,500000,2,52,1,2250,17506,1
5529,A,1100000,1100000,2,27,1,75214,6138,1
5530,A,700000,700000,2,36,1,4182,136027,1
5531,A,1100000,300000,6,24,1,51105,6480,1
5532,A,1000000,1000000,2,45,1,40000,56581,1
5533,A,800000,800000,2,33,0,21285,58950,1
5534,A,1200000,1200000,4,43,1,71119,19055,1
5535,A,1000000,300000,7,45,1,32291,10530,1
5536,A,500000,300000,6,23,1,54920,12861,1
5537,A,500000,300000,6,24,1,69388,11511,1
5538,A,500000,500000,2,29,1,206175,101302,1
5539,A,1100000,1100000,1,50,1,129886,55044,1
5540,A,500000,500000,2,26,1,7733,17487,1
5541,B,1000000,1000000,3,24,1,143677,25083,1
5542,A,1200000,1200000,12,28,1,81135,26127,1
5543,A,1300000,300000,4,31,1,34402,41739,1
5544,A,300000,300000,6,22,1,25280,5040,1
5545,A,1000000,300000,4,59,1,48587,7888,1
5546,A,1300000,1300000,8,73,0,26162,6374,1
5547,A,500000,500000,2,24,1,17762,14630,1
5548,A,800000,300000,7,49,1,891,29165,1
5549,A,600000,500000,2,25,1,31409,10562,1
5550,A,800000,300000,6,20,1,310060,9495,1
5551,A,600000,600000,2,27,1,9565,21582,1
5552,A,800000,800000,2,38,0,15770,59184,1
5553,A,800000,300000,7,48,1,3322,15461,1
5554,A,600000,600000,2,25,1,46061,23338,1
5555,A,1300000,1300000,2,27,1,60000,51313,1
5556,A,700000,200000,6,20,1,129484,49059,1
5557,A,200000,200000,6,21,0,69685,15246,1
5558,A,600000,300000,7,51,1,4008,9138,1
5559,A,400000,300000,6,23,1,100792,50643,1
5560,A,800000,300000,4,57,1,53229,37512,1
5561,A,200000,200000,6,20,1,195920,5040,1
5562,A,800000,300000,6,25,1,432717,10234,1
5563,A,500000,500000,2,29,1,13059,5832,1
5564,A,900000,300000,4,79,1,164252,50976,1
5565,A,1000000,300000,4,57,1,92071,50855,1
5566,A,600000,300000,6,23,1,1254,10890,1
5567,A,1000000,1000000,2,27,1,76320,20880,1
5568,A,800000,800000,2,28,1,237948,7704,1
5569,A,700000,700000,5,70,0,24440,33750,1
5570,A,200000,200000,6,20,0,259075,8910,1
5571,A,700000,700000,2,29,1,0,14265,1
5572,R,600000,600000,2,28,1,18794,38637,1
5573,A,1300000,1300000,3,29,1,270900,29196,1
5574,A,500000,500000,2,24,1,24741,20417,1
5575,A,300000,300000,6,23,1,2038,14337,1
5576,B,1100000,700000,2,26,1,160519,88110,1
5577,A,200000,200000,8,26,1,411,8397,1
5578,A,500000,300000,5,35,1,4509,17659,1
5579,A,200000,200000,6,24,1,255015,14247,1
5580,A,800000,800000,2,25,1,17011,21177,1
5581,A,700000,700000,2,27,1,0,1287,1
5582,A,1300000,300000,6,26,1,150333,59297,1
5583,A,600000,600000,2,28,1,70392,5891,1
5584,A,500000,500000,2,26,0,0,51570,1
5585,A,500000,500000,1,59,1,0,15435,1
5586,A,400000,200000,6,19,1,5434,30330,1
5587,A,500000,500000,2,25,1,9139,12366,1
5588,R,1200000,1200000,2,27,1,8176,35607,1
5589,A,300000,300000,2,27,1,14766,12821,1
5590,A,700000,700000,2,47,1,1777,13744,1
5591,A,800000,800000,3,25,0,20000,1822,1
5592,A,1300000,1300000,4,57,1,251636,89474,1
5593,A,700000,700000,2,54,1,3324,39928,1
5594,A,1100000,1100000,7,42,1,306778,11001,1
5595,A,800000,300000,4,43,1,5100,24120,1
5596,A,1300000,1300000,2,30,1,131397,13950,1
5597,A,800000,800000,8,73,1,21518,12564,1
5598,A,1000000,300000,7,49,1,111907,46391,1
5599,A,1300000,1300000,4,53,1,203278,67518,1
5600,A,1100000,300000,7,61,1,74942,175320,1
5601,A,800000,800000,4,57,1,25554,17415,1
5602,A,800000,300000,7,56,1,0,56520,1
5603,A,1100000,1100000,2,25,1,81902,3159,1
5604,A,800000,300000,4,52,1,10241,30087,1
5605,B,700000,300000,4,40,1,131881,55737,1
5606,A,800000,300000,12,40,1,12844,13633,1
5607,A,400000,300000,6,22,1,41390,32430,1
5608,A,1200000,400000,2,24,1,15833,5337,1
5609,A,1000000,1000000,2,30,0,5795,60480,1
5610,A,1000000,1000000,5,41,0,144865,121860,1
5611,A,600000,300000,7,58,1,9501,20781,1
5612,A,800000,800000,2,29,1,900,11894,1
5613,A,800000,300000,4,48,1,8333,29952,1
5614,A,800000,800000,2,33,1,1378,29947,1
5615,A,1000000,300000,6,24,1,30828,8741,1
5616,B,1300000,500000,3,48,1,39619,38709,1
5617,A,1200000,1200000,5,44,1,164624,132066,1
5618,A,800000,800000,3,29,1,7874,8010,1
5619,A,1200000,1200000,2,26,1,28646,4752,1
5620,A,800000,800000,3,37,1,31136,31977,1
5621,A,400000,300000,6,21,1,131677,14148,1
5622,A,800000,800000,2,58,1,9010,5251,1
5623,A,1100000,1100000,7,53,0,30000,58410,1
5624,A,600000,300000,6,24,1,90713,6567,1
5625,A,1300000,1300000,2,29,1,209854,6675,1
5626,A,1300000,1300000,2,31,1,105757,11645,1
5627,A,200000,200000,6,20,1,67776,30411,1
5628,A,1000000,300000,12,54,1,55995,12375,1
5629,A,400000,300000,6,22,1,18670,9697,1
5630,A,1100000,300000,4,48,1,62268,9000,1
5631,A,800000,800000,2,46,1,64798,41800,1
5632,R,400000,400000,2,38,1,29442,5841,1
5633,A,800000,800000,2,30,1,8494,5856,1
5634,A,800000,800000,7,74,1,21372,1188,1
5635,A,700000,700000,2,29,1,1881,22446,1
5636,A,800000,300000,4,56,1,81355,168291,1
5637,A,1000000,1000000,5,58,1,105165,105541,1
5638,A,200000,200000,2,29,1,13946,6941,1
5639,A,800000,300000,5,52,1,0,156780,1
5640,A,1000000,300000,6,24,1,25480,29340,1
5641,A,800000,700000,2,29,1,110438,47495,1
5642,A,800000,300000,7,57,1,0,8307,1
5643,A,1100000,1100000,2,25,1,134547,49005,1
5644,A,1300000,300000,6,23,1,3929,25830,1
5645,A,800000,800000,2,29,1,74853,29088,1
5646,A,1000000,1000000,7,38,1,232009,15345,1
5647,A,1300000,1200000,2,30,1,25270,27315,1
5648,A,700000,700000,2,26,1,11728,9900,1
5649,A,1000000,300000,6,23,1,7023,1080,1
5650,A,200000,200000,2,29,1,20836,27810,1
5651,A,800000,800000,1,40,1,51436,6044,1
5652,A,800000,300000,7,28,1,24662,6579,1
5653,A,900000,300000,7,42,1,0,30956,1
5654,A,400000,400000,2,36,0,14212,66753,1
5655,A,1000000,1000000,4,50,1,66367,163476,1
5656,A,1300000,1300000,2,56,0,223800,25920,1
5657,A,800000,300000,7,59,1,80567,128186,1
5658,A,1300000,1300000,3,34,1,99419,28892,1
5659,A,800000,800000,4,68,1,0,144,1
5660,B,1200000,1200000,2,28,1,77308,67140,1
5661,A,1200000,1200000,2,38,0,66160,26421,1
5662,A,400000,400000,2,28,1,85932,12511,1
5663,A,200000,200000,2,25,1,205755,83597,1
5664,A,800000,800000,3,32,1,5202,23431,1
5665,A,200000,200000,2,60,1,84304,6215,1
5666,A,800000,800000,2,57,1,9240,12960,1
5667,A,1300000,1300000,3,28,1,98303,15732,1
5668,A,1000000,800000,2,24,1,122259,64166,1
5669,A,800000,300000,2,54,1,2242,71322,1
5670,A,1200000,1100000,4,35,1,520023,11830,1
5671,A,700000,300000,6,24,1,55414,14800,1
5672,A,600000,600000,2,61,0,0,43155,1
5673,A,1000000,1000000,2,25,1,233254,23998,1
5674,A,500000,500000,2,26,1,28468,22563,1
5675,A,700000,700000,2,28,1,0,85015,1
5676,A,500000,500000,6,29,1,175586,30267,1
5677,A,1000000,300000,6,24,1,98566,20856,1
5678,A,200000,200000,6,21,1,189640,28315,1
5679,A,800000,700000,2,58,1,0,8010,1
5680,A,1300000,1300000,2,52,1,39863,54000,1
5681,A,800000,800000,2,51,0,0,35037,1
5682,A,800000,800000,2,39,1,4979,23355,1
5683,A,1300000,1300000,2,30,1,51031,30001,1
5684,A,800000,300000,8,70,1,7684,1702,1
5685,A,1500000,800000,10,49,1,96206,21568,1
5686,A,1300000,1300000,2,60,1,15237,14310,1
5687,A,1200000,1200000,10,47,0,360816,56619,1
5688,A,800000,800000,2,46,1,33801,5274,1
5689,B,400000,400000,1,31,1,8550,49302,1
5690,A,400000,300000,5,24,1,48874,11646,1
5691,A,1000000,1000000,2,44,1,163980,56430,1
5692,B,1600000,1500000,2,28,1,263878,4932,1
5693,A,500000,300000,7,54,1,0,16623,1
5694,A,1300000,300000,6,23,1,531920,33597,1
5695,A,800000,800000,4,51,1,0,53856,1
5696,A,1300000,1300000,2,30,1,84040,72542,1
5697,A,700000,700000,12,40,1,5753,11535,1
5698,A,1300000,1100000,3,30,1,0,47875,1
5699,A,1100000,1100000,2,29,0,146376,31770,1
5700,A,900000,900000,2,35,1,133089,13148,1
5701,A,1000000,1000000,5,37,1,42135,3436,1
5702,A,1300000,1300000,2,29,1,61356,10779,1
5703,A,900000,900000,2,23,1,29066,24697,1
5704,A,800000,800000,4,61,1,19570,20511,1
5705,A,1300000,1300000,2,29,1,98851,23217,1
5706,A,800000,800000,2,25,1,40763,25605,1
5707,A,400000,400000,2,25,1,45298,61974,1
5708,R,1100000,300000,6,22,1,53682,5544,1
5709,A,1200000,900000,2,26,1,1881,8604,1
5710,A,600000,300000,6,23,0,1500,10980,1
5711,A,1100000,1100000,2,28,1,166070,56852,1
5712,A,700000,700000,2,39,0,20442,24840,1
5713,A,700000,700000,2,26,1,97604,19414,1
5714,A,1300000,300000,4,35,1,142774,5502,1
5715,A,1500000,1000000,2,37,0,537931,179883,1
5716,A,400000,400000,2,24,1,0,72245,1
5717,A,1200000,1200000,2,30,1,154139,17910,1
5718,A,500000,500000,2,28,1,72053,8370,1
5719,A,1100000,1100000,2,42,1,245470,75743,1
5720,B,1200000,1200000,2,28,1,126908,22657,1
5721,A,100000,100000,2,34,1,591121,183638,1
5722,A,900000,300000,7,38,1,181416,47204,1
5723,A,800000,300000,8,66,1,68361,22876,1
5724,A,900000,900000,2,30,1,197004,40349,1
5725,A,1200000,1200000,2,29,0,324825,114554,1
5726,A,600000,600000,2,27,1,0,21312,1
5727,A,1000000,1000000,13,27,1,42466,14630,1
5728,A,900000,300000,6,22,1,54435,5876,1
5729,A,200000,200000,6,21,1,0,15297,1
5730,A,500000,300000,2,23,1,59227,21391,1
5731,A,400000,400000,7,41,1,0,27364,1
5732,A,300000,300000,12,51,1,352420,7201,1
5733,A,200000,200000,2,26,1,45178,29662,1
5734,A,200000,200000,2,26,1,30820,16164,1
5735,A,1000000,300000,6,21,1,69380,20187,1
5736,A,800000,800000,2,29,1,25093,7389,1
5737,A,700000,700000,2,27,1,3971,22829,1
5738,A,1000000,1000000,2,28,1,0,27990,1
5739,A,200000,200000,7,28,1,27126,17901,1
5740,A,1000000,200000,6,20,1,155481,26614,1
5741,A,1000000,300000,6,26,1,0,31028,1
5742,A,200000,200000,5,33,1,131571,15457,1
5743,A,700000,700000,2,27,1,30776,16815,1
5744,A,700000,700000,2,27,1,18000,17879,1
5745,A,500000,500000,2,25,1,36405,58024,1
5746,A,600000,300000,6,25,1,7187,23998,1
5747,A,500000,500000,2,25,1,0,35702,1
5748,A,800000,800000,2,49,1,14295,25175,1
5749,A,1000000,300000,6,21,1,30659,12573,1
5750,A,800000,300000,6,22,1,52238,24300,1
5751,A,1100000,300000,6,22,1,67623,728,1
5752,A,600000,600000,2,26,1,7961,19485,1
5753,A,600000,300000,7,29,1,20573,25463,1
5754,A,800000,800000,2,24,1,6000,3663,1
5755,A,400000,400000,2,25,1,22316,5891,1
5756,A,1000000,400000,7,24,1,39705,32303,1
5757,A,700000,300000,6,24,1,3791,12980,1
5758,A,200000,200000,12,21,1,7110,24097,1
5759,A,500000,300000,7,31,1,32123,39789,1
5760,A,600000,600000,2,26,1,8087,14292,1
5761,A,1000000,1000000,2,56,0,65270,20368,1
5762,A,900000,500000,2,25,1,32450,59193,1
5763,A,1000000,1000000,7,28,1,157381,62374,1
5764,A,1200000,1200000,2,28,1,195839,3960,1
5765,A,1100000,1100000,2,24,1,21148,22907,1
5766,A,200000,200000,5,77,1,44447,93297,1
5767,A,200000,200000,6,20,1,90969,4836,1
5768,A,600000,600000,2,39,1,7409,17860,1
5769,A,700000,700000,2,58,0,120359,31720,1
5770,A,700000,700000,2,28,1,18000,42004,1
5771,A,200000,200000,6,21,1,230973,86398,1
5772,A,1800000,1800000,10,52,1,137048,130726,1
5773,A,1200000,1200000,3,24,1,374066,51481,1
5774,B,1000000,1000000,2,45,1,168793,29700,1
5775,A,800000,800000,3,30,1,27832,21830,1
5776,A,1100000,700000,2,27,1,38174,29397,1
5777,A,200000,200000,6,21,1,41356,34053,1
5778,A,750000,250000,6,23,1,121268,6442,1
5779,A,1300000,300000,7,47,1,53356,11601,1
5780,A,600000,600000,2,26,1,75881,15622,1
5781,A,600000,600000,2,31,1,7838,43106,1
5782,A,600000,300000,2,25,1,208031,26190,1
5783,A,1000000,300000,6,21,1,7881,18081,1
5784,A,1000000,300000,6,25,1,1283,51479,1
5785,A,500000,300000,5,24,1,13463,82859,1
5786,A,1300000,1300000,2,33,1,87028,16107,1
5787,A,200000,200000,13,32,1,39298,16808,1
5788,A,600000,600000,2,25,1,35259,21393,1
5789,A,1000000,1000000,2,25,1,46788,205,1
5790,A,500000,500000,2,28,1,13307,29783,1
5791,A,600000,600000,2,25,1,23822,6232,1
5792,A,1300000,1300000,2,29,1,50866,20691,1
5793,A,500000,500000,2,25,1,0,11472,1
5794,A,200000,200000,2,24,1,39810,17570,1
5795,A,1000000,500000,2,27,1,140410,26744,1
5796,A,1200000,1200000,2,29,1,99711,36883,1
5797,A,400000,300000,6,22,1,53543,17288,1
5798,A,1200000,1200000,2,31,1,344324,59045,1
5799,A,1000000,1000000,2,38,1,376674,20497,1
5800,A,800000,800000,3,27,1,26915,5714,1
5801,A,200000,200000,2,28,0,16535,3791,1
5802,A,200000,200000,2,26,1,197289,35994,1
5803,A,800000,800000,3,28,1,36962,25342,1
5804,A,200000,200000,2,25,1,66865,27621,1
5805,A,200000,200000,6,21,1,62788,24269,1
5806,A,1300000,800000,2,53,1,121601,30275,1
5807,A,800000,800000,2,32,1,30828,28710,1
5808,A,200000,200000,2,26,1,63467,29878,1
5809,A,500000,500000,2,41,0,72630,128630,1
5810,A,300000,300000,3,25,1,15152,43650,1
5811,A,400000,300000,6,23,0,99237,9792,1
5812,A,700000,200000,6,23,1,21020,23608,1
5813,A,900000,900000,2,25,0,425613,25460,1
5814,A,200000,200000,2,27,0,23263,11970,1
5815,A,200000,200000,6,21,1,57863,7641,1
5816,A,900000,300000,6,24,1,226243,42165,1
5817,A,800000,800000,2,29,1,18721,22772,1
5818,A,300000,300000,2,25,1,1993,20115,1
5819,A,500000,500000,2,34,1,34893,6210,1
5820,A,900000,900000,2,26,1,25723,63294,1
5821,A,200000,200000,6,22,1,0,44335,1
5822,A,1300000,1300000,3,28,0,26290,167040,1
5823,A,800000,800000,3,25,1,155796,147843,1
5824,A,600000,600000,2,27,1,22303,34537,1
5825,A,1300000,1300000,1,48,0,97200,49500,1
5826,A,800000,800000,4,40,1,106810,20661,1
5827,A,1000000,1000000,2,25,1,9412,34635,1
5828,A,400000,300000,11,30,1,14003,24453,1
5829,A,1200000,300000,2,54,1,102860,7287,1
5830,A,200000,200000,2,25,1,58724,8502,1
5831,A,1100000,300000,6,24,1,80972,1077,1
5832,A,1000000,300000,6,26,1,36695,26480,1
5833,A,200000,200000,6,22,1,9984,8455,1
5834,A,800000,800000,2,52,1,15675,17127,1
5835,A,1100000,1100000,2,25,1,62523,47611,1
5836,A,1800000,1600000,2,29,0,60990,130416,1
5837,A,1100000,1100000,2,25,1,59384,3097,1
5838,A,1000000,1000000,2,25,1,47455,25223,1
5839,A,1000000,1000000,2,26,1,64011,21875,1
5840,A,800000,800000,1,52,1,29376,269597,1
5841,A,800000,800000,2,52,1,2644,15347,1
5842,A,700000,300000,6,25,1,19551,24328,1
5843,A,1200000,300000,6,24,1,19332,27579,1
5844,A,800000,800000,13,26,1,379631,26399,1
5845,A,1000000,300000,6,25,1,40893,13890,1
5846,A,700000,700000,2,38,1,7800,50391,1
