No,card,credit1,credit2,work,age,sex,90days,14days,CP
7060,A,700000,300000,7,43,1,195800,152601,1
7061,A,1000000,1000000,7,46,0,5824,49461,1
7062,A,500000,500000,2,43,1,106707,61666,1
7063,A,200000,200000,2,26,1,126203,19662,1
7064,A,1000000,1000000,2,46,0,12540,61470,1
7065,B,600000,600000,2,23,1,36280,6237,1
7066,A,500000,500000,2,27,1,122530,13860,1
7067,A,600000,300000,8,78,1,14920,4842,1
7068,A,1000000,1000000,4,63,1,40485,1444,1
7069,A,1000000,300000,4,62,1,45734,39485,1
7070,A,500000,500000,2,26,1,65825,47635,1
7071,A,600000,300000,7,33,1,171298,11766,1
7072,A,600000,600000,4,51,1,12977,163919,1
7073,A,700000,300000,7,56,1,0,2691,1
7074,A,600000,300000,7,55,1,0,67270,1
7075,A,600000,600000,2,37,1,70439,58356,1
7076,A,1000000,1000000,2,35,0,13187,5638,1
7077,A,700000,700000,2,42,1,12628,24507,1
7078,A,600000,600000,2,29,1,17641,16976,1
7079,A,500000,500000,2,46,1,473372,41288,1
7080,A,700000,300000,7,55,1,8906,11270,1
7081,A,1000000,1000000,1,61,1,0,42984,1
7082,A,700000,700000,2,40,1,19237,29655,1
7083,A,700000,700000,2,35,1,27769,39997,1
7084,A,600000,300000,6,29,1,114904,170775,1
7085,A,600000,300000,6,22,1,6557,10940,1
7086,A,300000,300000,2,28,1,0,13367,1
7087,A,300000,300000,2,28,1,101545,13367,1
7088,A,700000,700000,2,33,1,31515,28692,1
7089,A,1000000,1000000,4,57,1,44040,16081,1
7090,A,1000000,1000000,2,64,1,0,58406,1
7091,A,1000000,300000,6,24,1,0,34037,1
7092,A,700000,300000,7,50,1,7524,10395,1
7093,B,200000,200000,2,25,1,70510,28307,1
7094,B,600000,600000,2,32,1,19984,900,1
7095,A,700000,700000,2,29,1,30000,82650,1
7096,A,1000000,1000000,2,52,1,263335,38610,1
7097,A,500000,500000,2,24,1,45269,12870,1
7098,A,700000,700000,2,29,1,67741,170001,1
7099,A,500000,500000,3,37,1,24032,25116,1
7100,A,700000,700000,2,32,1,237907,25076,1
7101,A,1000000,1000000,2,43,0,8591,50695,1
7102,A,300000,300000,2,51,1,11875,158880,1
7103,A,500000,400000,2,26,1,1045,16920,1
7104,A,1000000,600000,4,59,1,22602,9396,1
7105,A,1000000,1000000,2,39,0,42033,26919,1
7106,A,700000,700000,2,38,1,61431,12293,1
7107,A,1000000,1000000,12,58,1,50420,100188,1
7108,A,500000,500000,2,29,1,0,69068,1
7109,A,700000,700000,2,34,1,3762,52443,1
7110,A,600000,600000,2,27,1,8747,22644,1
7111,A,700000,700000,2,50,0,62105,16920,1
7112,A,700000,700000,2,63,1,0,70884,1
7113,A,500000,500000,2,28,1,93828,12870,1
7114,A,1000000,1000000,2,49,1,7644,3956,1
7115,A,1000000,1000000,2,41,1,8822,45135,1
7116,A,1000000,1000000,2,42,1,20672,84150,1
7117,A,200000,200000,2,29,1,0,56916,1
7118,A,500000,500000,2,26,1,7315,20637,1
7119,A,1000000,1000000,2,27,1,17365,43859,1
7120,A,700000,700000,2,29,1,8490,27481,1
7121,A,1000000,1000000,2,62,0,77792,1834,1
7122,A,700000,700000,12,36,1,105413,96982,1
7123,A,500000,500000,2,23,1,204422,46525,1
7124,A,500000,500000,2,28,1,13755,23058,1
7125,A,600000,600000,4,71,1,8141,15300,1
7126,A,1000000,1000000,2,26,0,22249,77711,1
7127,A,500000,300000,7,58,1,23506,46890,1
7128,A,1000000,1000000,2,67,1,0,38898,1
7129,A,200000,200000,6,22,0,114424,27203,1
7130,A,500000,500000,2,47,1,25436,24215,1
7131,A,600000,600000,2,23,1,156672,22370,1
7132,A,400000,300000,6,21,1,11590,13356,1
7133,A,200000,200000,3,20,1,524,52316,1
7134,A,600000,600000,3,61,1,1225,7106,1
7135,A,700000,700000,2,29,1,51463,126225,1
7136,A,1000000,1000000,1,71,1,980,63079,1
7137,A,1000000,1000000,2,32,1,36122,7169,1
7138,A,600000,300000,6,23,1,24843,12960,1
7139,A,500000,500000,3,29,1,11120,69696,1
7140,A,600000,600000,2,30,1,7800,31009,1
7141,A,700000,700000,1,63,0,26439,7488,1
7142,A,700000,700000,2,43,0,197774,41283,1
7143,A,1000000,1000000,3,57,0,51986,13986,1
7144,A,600000,600000,2,27,1,14599,10782,1
7145,R,1000000,1000000,2,36,1,415323,164358,1
7146,A,600000,600000,2,36,1,4285,22150,1
7147,A,600000,600000,2,30,0,0,1425,1
7148,A,600000,600000,2,35,1,4931,20790,1
7149,A,1000000,1000000,2,55,1,10190,31428,1
7150,A,1000000,1000000,2,35,1,2566,67590,1
7151,R,1000000,1000000,1,68,0,4528,17568,1
7152,A,1000000,1000000,2,35,1,132762,4798,1
7153,A,1000000,400000,2,28,1,42573,32860,1
7154,A,1000000,1000000,2,53,1,5142,12960,1
7155,A,500000,500000,2,24,1,0,24444,1
7156,B,400000,400000,2,24,1,11937,13860,1
7157,A,600000,600000,2,59,0,11310,180000,1
7158,A,1000000,900000,3,24,1,24624,44119,1
7159,A,500000,500000,2,27,1,196987,47007,1
7160,A,500000,500000,2,24,1,178501,10997,1
7161,A,600000,600000,2,31,1,8935,40608,1
7162,A,700000,700000,3,28,1,74388,20493,1
7163,A,500000,300000,7,29,1,66390,22923,1
7164,A,600000,600000,2,30,1,0,50490,1
7165,A,400000,400000,2,26,1,40703,53219,1
7166,A,400000,300000,6,23,1,0,33253,1
7167,A,500000,500000,4,39,1,180874,61032,1
7168,A,400000,300000,2,25,1,15550,37917,1
7169,A,700000,300000,4,56,1,5092,2987,1
7170,A,600000,600000,2,27,0,23470,2703,1
7171,A,500000,300000,6,25,1,6000,25813,1
7172,A,1000000,1000000,2,36,1,3590,6704,1
7173,A,1000000,1000000,2,52,0,0,79497,1
7174,A,500000,500000,3,26,0,13801,18593,1
7175,A,600000,600000,2,27,1,172941,44636,1
7176,A,600000,600000,2,26,1,4160,69080,1
7177,A,600000,600000,3,31,1,30906,102644,1
7178,A,600000,300000,7,52,1,0,17296,1
7179,A,1000000,1000000,2,33,1,9610,46471,1
7180,A,500000,500000,4,40,1,90185,47317,1
7181,A,700000,700000,2,47,1,19475,70785,1
7182,A,500000,300000,7,32,1,31028,4811,1
7183,A,600000,600000,5,47,1,4750,72693,1
7184,A,700000,700000,2,26,1,35312,13245,1
7185,A,1000000,1000000,2,47,1,49466,111540,1
7186,A,400000,400000,2,24,1,210322,28584,1
7187,A,1000000,1000000,2,59,1,11339,31770,1
7188,A,400000,400000,7,25,1,24604,8170,1
7189,A,1000000,1000000,2,31,0,122121,34371,1
7190,A,300000,300000,3,24,1,0,3325,1
7191,A,600000,300000,8,81,1,0,37590,1
7192,A,600000,300000,2,25,1,73135,23051,1
7193,A,400000,300000,6,21,1,18551,21945,1
7194,A,700000,300000,7,48,1,12569,7632,1
7195,A,1000000,300000,7,56,1,116510,9697,1
7196,A,500000,500000,1,38,0,45432,2044,1
7197,B,1000000,300000,5,72,1,75543,17513,1
7198,A,1000000,300000,7,49,1,3010,161391,1
7199,A,700000,700000,2,44,1,75979,172032,1
7200,A,1000000,1000000,3,53,1,23265,21068,1
7201,B,600000,300000,8,71,1,35873,66373,1
7202,A,200000,200000,6,20,1,162485,17781,1
7203,A,1000000,1000000,2,53,1,0,56618,1
7204,A,400000,300000,7,26,1,33056,17361,1
7205,A,700000,700000,2,26,1,40266,8692,1
7206,A,1000000,1000000,3,30,1,0,22320,1
7207,A,1000000,300000,7,50,1,137239,5467,1
7208,B,700000,700000,2,36,1,12000,56133,1
7209,A,700000,700000,2,51,1,9019,28079,1
7210,A,700000,700000,2,35,1,0,3753,1
7211,A,700000,700000,2,26,1,37860,25428,1
7212,A,1000000,1000000,2,41,1,28699,22320,1
7213,A,700000,700000,2,28,1,42376,21508,1
7214,A,500000,500000,2,33,0,9395,14247,1
7215,A,700000,700000,2,42,1,140475,8378,1
7216,A,1000000,900000,8,86,0,5288,10881,1
7217,A,600000,600000,8,67,1,57162,14526,1
7218,A,700000,700000,2,31,1,66657,8362,1
7219,A,700000,700000,2,28,1,12710,72340,1
7220,A,700000,700000,2,30,1,32137,50177,1
7221,A,1000000,300000,7,58,1,0,73511,1
7222,A,700000,700000,2,29,1,29158,74907,1
7223,B,700000,700000,11,45,1,54408,17603,1
7224,A,1000000,300000,1,51,1,576,15182,1
7225,A,600000,300000,7,58,1,23242,77445,1
7226,A,1000000,1000000,2,31,1,225601,159093,1
7227,A,500000,300000,6,22,1,1693,8010,1
7228,A,600000,600000,2,29,1,53449,31770,1
7229,A,600000,300000,6,23,1,15917,6759,1
7230,A,600000,300000,2,54,1,0,14445,1
7231,A,600000,600000,2,29,1,3021,31025,1
7232,A,700000,700000,3,33,1,3962,22221,1
7233,A,500000,500000,2,26,1,39325,21006,1
7234,A,500000,300000,6,22,0,6012,28800,1
7235,A,1000000,1000000,4,49,1,10643,40401,1
7236,B,1000000,1000000,2,52,1,8171,118958,1
7237,A,600000,600000,2,24,1,9604,12960,1
7238,A,500000,500000,12,32,1,261660,177991,1
7239,A,700000,700000,2,35,1,22750,43942,1
7240,A,1000000,1000000,2,27,1,10450,37710,1
7241,B,1000000,1000000,2,36,1,49770,14505,1
7242,A,1000000,1000000,2,57,1,0,3582,1
7243,A,1000000,1000000,5,62,1,161470,187813,1
7244,A,600000,600000,4,43,1,115162,106988,1
7245,A,1000000,1000000,1,52,1,34134,33111,1
7246,A,1000000,1000000,4,60,1,3199,9900,1
7247,A,600000,600000,10,24,1,33326,67848,1
7248,A,600000,600000,4,46,1,9502,18053,1
7249,A,700000,300000,5,75,1,14578,7119,1
7250,A,1000000,1000000,2,50,1,78375,9990,1
7251,A,700000,700000,2,46,0,6282,12465,1
7252,A,700000,300000,5,49,1,0,57321,1
7253,A,700000,300000,4,67,1,46435,42663,1
7254,A,1000000,1000000,2,28,0,23113,42540,1
7255,A,1000000,500000,7,33,1,23408,36423,1
7256,A,400000,300000,6,20,1,0,95589,1
7257,A,400000,300000,6,21,1,33479,29618,1
7258,A,1000000,1000000,2,52,1,17485,18513,1
7259,A,500000,500000,10,32,0,466626,143055,1
7260,A,700000,300000,7,56,1,16294,11477,1
7261,A,1000000,1000000,2,63,0,472,6521,1
7262,A,500000,500000,2,32,1,,34795,1
7263,A,400000,400000,2,50,1,55618,93786,1
7264,R,700000,400000,2,23,1,58197,10395,1
7265,A,1000000,1000000,2,61,0,2049,2464,1
7266,A,500000,500000,2,33,1,2916,15103,1
7267,A,1000000,1000000,7,66,1,0,1818,1
7268,A,1000000,300000,7,38,1,93030,5625,1
7269,A,700000,300000,7,63,1,57014,17082,1
7270,A,600000,300000,7,54,1,0,66357,1
7271,A,1000000,300000,7,52,1,272224,37170,1
7272,A,500000,500000,4,53,1,96825,14040,1
7273,A,1000000,800000,2,30,1,,1923,1
7274,A,1000000,1000000,2,28,1,111919,30991,1
7275,A,500000,500000,2,30,1,0,23250,1
7276,A,500000,500000,4,58,1,3386,21105,1
7277,A,1000000,1000000,2,27,1,55961,12485,1
7278,A,1000000,300000,7,53,1,418977,38430,1
7279,A,200000,200000,7,40,1,21538,46710,1
7280,A,200000,200000,7,26,1,44760,33363,1
7281,A,1000000,1000000,2,25,1,41510,24536,1
7282,A,1000000,1000000,2,30,1,97924,10593,1
7283,A,200000,200000,2,23,1,39122,50778,1
7284,A,1000000,300000,4,52,1,54299,14346,1
7285,A,300000,300000,2,22,1,0,31374,1
7286,A,600000,300000,6,22,1,41340,20736,1
7287,R,700000,700000,2,42,1,21104,181958,1
7288,A,700000,700000,2,28,1,10994,15930,1
7289,A,500000,500000,2,27,1,0,990,1
7290,A,700000,300000,4,52,1,448493,37808,1
7291,R,700000,700000,2,29,1,47557,22671,1
7292,A,700000,700000,2,25,1,62171,37455,1
7293,A,400000,400000,7,28,1,43576,25632,1
7294,A,400000,400000,2,35,1,73223,3605,1
7295,A,200000,200000,5,25,1,0,27639,1
7296,A,500000,500000,2,25,1,40173,7465,1
7297,A,700000,700000,2,50,1,26334,12614,1
7298,A,700000,700000,2,26,1,110904,18118,1
7299,A,400000,400000,2,24,1,94451,17455,1
7300,A,600000,300000,5,50,1,10281,34146,1
7301,A,600000,600000,2,31,1,3838,48150,1
7302,A,1000000,300000,2,35,1,310533,44825,1
7303,A,300000,300000,2,31,1,38630,73690,1
7304,A,700000,700000,2,35,1,27591,12257,1
7305,A,700000,700000,2,25,1,25995,46314,1
7306,A,200000,200000,6,20,1,104394,14587,1
7307,A,600000,600000,5,28,1,60915,138690,1
7308,A,1000000,300000,7,49,1,0,51480,1
7309,A,1000000,1000000,4,43,1,62036,67373,1
7310,A,1000000,1000000,2,27,1,46277,12870,1
7311,A,600000,600000,7,51,1,5483,26606,1
7312,A,1000000,1000000,4,31,1,2774,29106,1
7313,A,1000000,500000,8,67,0,121710,8010,1
7314,A,700000,300000,4,36,1,241628,14259,1
7315,A,1000000,300000,7,52,1,65983,17672,1
7316,A,700000,700000,2,35,1,610639,72345,1
7317,A,700000,700000,2,41,1,74206,9008,1
7318,A,700000,300000,7,45,1,45294,22365,1
7319,A,600000,600000,4,44,1,13362,55162,1
7320,A,1000000,1000000,2,51,1,197757,9070,1
7321,A,600000,600000,5,48,1,46374,25434,1
7322,A,200000,200000,5,37,0,197291,25182,1
7323,A,500000,500000,4,62,1,72695,720,1
7324,A,1000000,1000000,4,31,1,4952,12640,1
7325,A,600000,600000,2,23,1,7527,40961,1
7326,A,1000000,1000000,3,39,1,185821,18356,1
7327,A,700000,700000,7,57,1,1770,6848,1
7328,A,500000,500000,2,29,1,29158,8118,1
7329,R,600000,600000,2,29,1,16360,7551,1
7330,B,700000,700000,2,28,1,56701,42181,1
7331,A,500000,300000,7,33,1,325768,67262,1
7332,A,500000,500000,2,24,1,0,42597,1
7333,A,600000,300000,2,53,0,273914,53055,1
7334,A,300000,300000,6,20,1,126964,23217,1
7335,A,400000,400000,7,43,1,19249,6278,1
7336,A,500000,500000,3,24,1,65481,12861,1
7337,A,1000000,1000000,2,56,1,34108,45153,1
7338,A,500000,500000,2,26,1,95600,30780,1
7339,A,700000,300000,2,40,1,2717,19535,1
7340,A,1000000,1000000,2,28,1,93093,61584,1
7341,A,700000,700000,3,31,0,13490,33165,1
7342,A,600000,300000,7,45,1,8581,23058,1
7343,A,200000,200000,6,20,1,178897,13752,1
7344,A,200000,200000,8,82,1,76950,111188,1
7345,A,400000,400000,2,24,1,32169,13653,1
7346,A,1000000,1000000,2,31,1,19841,16217,1
7347,A,200000,200000,8,84,0,38297,4117,1
7348,A,500000,500000,10,30,1,204300,19800,1
7349,A,1000000,1000000,2,37,1,3811,11843,1
7350,A,1000000,1000000,1,72,0,42281,205812,1
7351,A,600000,600000,2,27,1,6611,13447,1
7352,A,1000000,1000000,2,52,1,0,119070,1
7353,A,1000000,1000000,2,27,1,5938,21006,1
7354,A,400000,400000,7,39,1,3658,13302,1
7355,A,700000,700000,2,23,1,33602,32873,1
7356,A,700000,700000,2,24,1,16947,9495,1
7357,A,1000000,1000000,2,28,1,34025,5925,1
7358,A,1000000,1000000,2,33,1,0,4523,1
7359,A,500000,500000,2,36,0,348983,56123,1
7360,A,500000,500000,2,48,1,436556,98298,1
7361,A,500000,500000,2,25,1,7944,9990,1
7362,A,1000000,1000000,3,31,0,142778,13311,1
7363,A,700000,700000,2,55,1,28395,56372,1
7364,A,600000,600000,2,24,1,2648,16033,1
7365,A,1000000,1000000,2,35,0,26288,15309,1
7366,A,1000000,1000000,2,27,1,40452,36126,1
7367,A,200000,200000,7,53,1,31321,10890,1
7368,A,200000,200000,2,26,1,78655,30396,1
7369,A,400000,400000,5,29,0,46969,36734,1
7370,A,600000,600000,2,32,1,25542,23913,1
7371,A,600000,300000,7,63,1,79104,138963,1
7372,A,200000,200000,2,25,1,201862,42060,1
7373,A,1000000,500000,7,71,1,7306,15840,1
7374,A,1000000,300000,7,57,1,5757,13077,1
7375,A,1000000,1000000,2,27,1,12921,29448,1
7376,A,500000,500000,2,27,1,40900,6972,1
7377,A,1000000,1000000,2,34,1,63504,49408,1
7378,A,700000,700000,2,30,0,14130,192522,1
7379,A,600000,300000,7,60,1,0,78014,1
7380,B,1000000,1000000,2,27,1,4633,17820,1
7381,A,700000,700000,2,31,0,5897,18810,1
7382,A,600000,600000,2,38,1,303327,43757,1
7383,A,700000,300000,4,34,1,261888,149784,1
7384,A,700000,300000,7,33,1,31386,9861,1
7385,A,700000,300000,7,45,1,51600,180000,1
7386,A,700000,300000,7,50,1,7011,7663,1
7387,A,600000,600000,2,29,1,20226,5841,1
7388,A,700000,700000,2,35,1,38073,9528,1
7389,A,400000,400000,2,26,1,5747,37718,1
7390,A,600000,600000,2,31,1,0,79290,1
7391,A,1000000,1000000,2,27,1,11855,31374,1
7392,A,700000,700000,3,24,1,69738,44631,1
7393,A,1000000,1000000,2,31,1,15089,15692,1
7394,A,700000,700000,2,24,1,55196,36642,1
7395,A,1000000,300000,7,58,1,2105,35826,1
7396,A,1000000,1000000,2,58,1,275300,14553,1
7397,A,1000000,1000000,2,61,0,147427,21780,1
7398,A,400000,400000,2,26,1,125853,22080,1
7399,R,700000,700000,2,27,1,118513,57602,1
7400,A,200000,200000,2,24,1,21859,112664,1
7401,A,1000000,1000000,2,51,0,55863,76358,1
7402,A,600000,300000,7,39,1,72419,15794,1
7403,A,400000,400000,2,48,1,487018,25425,1
7404,A,600000,600000,7,48,1,14037,53312,1
7405,A,600000,600000,2,29,1,9616,167400,1
7406,A,600000,600000,3,24,1,56906,29673,1
7407,A,1000000,1000000,4,59,1,6362,12960,1
7408,A,600000,600000,2,28,1,14666,13158,1
7409,A,600000,600000,2,27,1,138209,22873,1
7410,A,600000,300000,6,22,0,41815,36522,1
7411,A,700000,700000,2,25,1,10563,56914,1
7412,A,400000,400000,2,24,1,91206,24057,1
7413,A,1000000,1000000,2,55,0,13807,1251,1
7414,A,600000,600000,2,25,1,25845,141955,1
7415,A,700000,700000,2,44,1,1000,42957,1
7416,A,600000,600000,2,29,1,24900,44550,1
7417,A,1000000,1000000,2,30,1,122734,22860,1
7418,A,1000000,1000000,2,29,1,,101673,1
7419,A,1000000,1000000,2,27,1,61113,2691,1
7420,A,400000,400000,2,27,1,4455,40815,1
7421,A,1000000,1000000,2,30,1,0,128065,1
7422,A,700000,700000,3,29,1,29562,88595,1
7423,A,600000,300000,7,31,1,35587,24840,1
7424,A,600000,600000,10,65,1,367389,118800,1
7425,A,1000000,1000000,7,59,1,4579,5085,1
7426,A,700000,700000,2,23,1,0,30969,1
7427,A,700000,700000,2,41,1,95086,63459,1
7428,A,200000,200000,6,22,1,12537,7734,1
7429,A,700000,700000,2,27,1,0,27778,1
7430,A,700000,700000,2,23,1,5361,18441,1
7431,A,600000,600000,4,57,1,7315,61470,1
7432,A,200000,200000,6,19,1,,39591,1
7433,A,700000,300000,2,52,1,42879,25734,1
7434,A,400000,400000,2,25,1,3000,14340,1
7435,A,200000,200000,2,24,0,70120,36720,1
7436,A,600000,600000,2,44,1,10114,153287,1
7437,R,600000,600000,2,35,0,30072,38610,1
7438,A,200000,200000,6,20,1,40470,42814,1
7439,A,500000,500000,2,32,1,73910,39758,1
7440,A,1000000,1000000,1,50,1,30360,142650,1
7441,A,500000,500000,2,34,1,52653,12515,1
7442,A,700000,700000,2,43,1,74804,81270,1
7443,A,1000000,1000000,2,38,1,14556,17713,1
7444,A,1000000,1000000,2,31,1,9700,10395,1
7445,A,600000,600000,2,31,1,0,44748,1
7446,A,200000,200000,2,50,1,14317,21132,1
7447,A,600000,600000,2,27,1,8163,41589,1
7448,A,700000,700000,2,49,1,9019,132750,1
7449,A,1000000,1000000,2,31,1,4180,17523,1
7450,A,1000000,1000000,2,35,1,430240,7428,1
7451,A,700000,700000,2,26,1,27379,9900,1
7452,A,1000000,1000000,3,34,0,0,12834,1
7453,A,600000,600000,3,25,1,0,18178,1
7454,A,700000,700000,3,27,1,114940,21851,1
7455,A,600000,300000,7,32,1,35734,55433,1
7456,A,600000,600000,2,30,1,146158,24246,1
7457,A,1000000,1000000,2,29,1,18750,91863,1
7458,A,700000,700000,2,29,1,36396,8505,1
7459,A,1000000,1000000,4,61,1,63426,18104,1
7460,A,600000,600000,2,26,1,20824,28371,1
7461,A,1000000,1000000,2,27,1,22980,74989,1
7462,A,600000,600000,2,30,0,33660,18810,1
7463,A,400000,400000,7,31,1,0,14675,1
7464,A,1000000,1000000,3,31,1,16397,49025,1
7465,A,700000,700000,2,35,0,11851,34740,1
7466,A,700000,700000,2,47,1,24500,35132,1
7467,A,700000,700000,2,35,0,37000,180000,1
7468,A,300000,300000,7,25,1,84890,20233,1
7469,A,700000,700000,2,59,0,38148,2691,1
7470,A,1000000,1000000,2,30,0,1910,5535,1
7471,B,500000,500000,2,24,1,28588,531,1
7472,A,1000000,1000000,3,47,1,34470,6831,1
7473,R,600000,600000,2,25,1,0,29700,1
7474,A,600000,600000,12,30,1,162520,27757,1
7475,A,1000000,1000000,2,28,1,0,2079,1
7476,A,400000,300000,7,78,1,5672,9014,1
7477,A,400000,300000,7,78,1,4346,9014,1
7478,A,500000,500000,2,28,1,73045,117872,1
7479,A,200000,200000,6,21,1,20920,51659,1
7480,A,600000,600000,2,27,1,9751,6030,1
7481,A,400000,400000,2,26,1,81559,71464,1
7482,A,400000,400000,2,26,1,15753,71464,1
7483,A,600000,300000,7,52,1,54476,4181,1
7484,A,1000000,400000,2,23,1,24644,15277,1
7485,A,600000,600000,2,27,1,19606,14366,1
7486,A,1000000,1000000,3,51,1,78352,49464,1
7487,A,700000,400000,7,44,1,162816,12218,1
7488,A,600000,600000,2,26,1,15693,23919,1
7489,A,200000,200000,3,25,0,3278,48600,1
7490,A,400000,300000,6,23,1,50770,8550,1
7491,A,500000,500000,2,27,1,10045,3561,1
7492,A,200000,200000,2,27,1,0,26330,1
7493,A,500000,500000,2,46,0,21006,50580,1
7494,A,700000,700000,2,32,1,66904,5870,1
7495,A,700000,700000,3,26,1,36509,19692,1
7496,A,700000,700000,3,27,1,4292,23782,1
7497,R,1000000,1000000,2,51,1,120042,28296,1
7498,A,700000,700000,2,36,1,3377,11353,1
7499,A,200000,200000,7,27,1,8493,80660,1
7500,A,200000,200000,2,22,1,0,18775,1
7501,A,1000000,1000000,2,53,1,2299,32265,1
7502,B,1000000,1000000,2,28,1,11703,16001,1
7503,A,1000000,1000000,2,54,1,36698,3465,1
7504,A,500000,500000,3,29,1,27867,62872,1
7505,A,700000,700000,2,33,1,12697,1535,1
7506,A,600000,600000,2,24,1,39917,33354,1
7507,A,500000,300000,5,73,1,1406,243,1
7508,A,1000000,300000,7,53,1,112708,20451,1
7509,A,1000000,1000000,3,30,1,15000,14772,1
7510,A,1000000,1000000,3,33,0,3074,4535,1
7511,A,600000,300000,2,62,1,94593,76457,1
7512,A,600000,600000,5,34,1,33624,16200,1
7513,A,1000000,1000000,2,43,1,141865,5355,1
7514,A,700000,700000,2,25,1,47170,32364,1
7515,A,1000000,1000000,2,40,0,201148,44388,1
7516,A,600000,600000,2,33,1,86220,127271,1
7517,A,700000,700000,2,24,1,0,30582,1
7518,A,1000000,1000000,2,33,1,0,13482,1
7519,A,600000,600000,2,25,1,18978,14850,1
7520,A,600000,600000,2,35,1,230083,83515,1
7521,A,700000,700000,2,39,1,66954,22905,1
7522,A,600000,600000,2,27,1,8883,38106,1
7523,A,200000,200000,2,24,1,27082,41868,1
7524,B,1000000,1000000,2,32,0,0,7821,1
7525,A,400000,300000,6,22,1,14108,9891,1
7526,A,600000,600000,2,25,0,,17533,1
7527,A,700000,700000,3,50,1,24021,8399,1
7528,A,200000,200000,6,21,1,0,19076,1
7529,A,500000,500000,2,25,1,88330,108396,1
7530,A,500000,500000,3,25,1,9310,5076,1
7531,A,700000,700000,2,28,1,88366,47241,1
7532,A,1000000,1000000,2,65,1,3040,160553,1
7533,A,700000,700000,3,38,1,10662,13455,1
7534,A,600000,600000,2,27,1,15990,27266,1
7535,A,700000,700000,2,27,1,53292,180000,1
7536,R,600000,600000,2,27,1,81353,2364,1
7537,A,700000,700000,2,57,0,25600,99090,1
7538,A,1000000,1000000,2,52,1,37623,31565,1
7539,A,1000000,1000000,2,54,1,107540,2511,1
7540,A,500000,500000,2,53,1,336263,138600,1
7541,A,500000,500000,2,25,1,35125,11871,1
7542,A,200000,200000,2,22,1,69272,9282,1
7543,A,500000,500000,2,28,1,68347,78990,1
7544,A,400000,400000,2,23,1,61362,7722,1
7545,A,500000,500000,2,25,1,81005,60975,1
7546,A,700000,700000,3,27,0,51535,20104,1
7547,A,1000000,1000000,2,28,1,43166,6178,1
7548,A,600000,600000,2,42,1,64210,4530,1
7549,A,600000,600000,2,27,1,50556,11790,1
7550,A,1000000,1000000,3,25,1,34215,71073,1
7551,A,500000,500000,2,27,1,157033,1881,1
7552,A,1000000,1000000,2,28,1,31324,8100,1
7553,A,1000000,1000000,12,68,0,977,2529,1
7554,A,1000000,1000000,2,31,1,0,38610,1
7555,A,600000,600000,2,26,1,9061,12870,1
7556,A,700000,700000,2,34,1,28843,76122,1
7557,A,1000000,1000000,2,56,1,50433,27275,1
7558,B,200000,200000,8,83,1,37158,2565,1
7559,A,200000,200000,2,22,0,30864,22797,1
7560,A,700000,300000,7,37,1,17290,19974,1
7561,A,700000,300000,4,63,1,15123,15725,1
7562,A,1000000,1000000,2,34,1,6513,26913,1
7563,A,700000,300000,7,53,1,3221,32967,1
7564,A,1000000,1000000,3,47,0,76983,11683,1
7565,B,600000,300000,11,64,1,111370,1188,1
7566,A,500000,400000,2,22,1,40270,4545,1
7567,A,1000000,1000000,3,29,1,44879,12690,1
7568,A,600000,600000,11,45,1,21947,18119,1
7569,A,700000,700000,2,25,1,11796,43342,1
7570,A,1000000,300000,4,50,1,92873,3420,1
7571,A,200000,200000,6,24,1,44037,15687,1
7572,A,600000,300000,2,23,1,533715,13963,1
7573,A,600000,600000,3,30,1,0,22229,1
7574,A,600000,600000,2,26,1,941,5931,1
7575,A,1000000,300000,12,50,1,4803,3465,1
7576,A,600000,600000,2,24,1,17009,3661,1
7577,A,500000,500000,2,28,1,19017,186309,1
7578,A,400000,300000,6,21,1,2470,15471,1
7579,A,200000,200000,6,21,1,28487,27036,1
7580,A,1000000,1000000,3,36,1,0,31257,1
7581,A,600000,300000,7,47,1,81060,6355,1
7582,A,700000,700000,2,38,1,6575,13662,1
7583,A,600000,300000,7,54,1,30058,61090,1
7584,A,1000000,1000000,12,56,1,168638,7008,1
7585,A,1000000,300000,7,56,1,53323,19868,1
7586,A,400000,400000,2,41,1,25697,31473,1
7587,A,400000,400000,2,23,0,21615,12960,1
7588,A,1000000,900000,2,26,1,35532,60085,1
7589,A,200000,200000,2,52,0,59001,7740,1
7590,A,600000,600000,5,24,1,67530,33416,1
7591,A,700000,700000,2,33,1,2299,26820,1
7592,A,600000,600000,2,23,1,7568,15651,1
7593,A,200000,200000,7,28,1,19646,3852,1
7594,A,600000,600000,2,24,1,11723,11343,1
7595,R,200000,200000,12,32,0,304168,16434,1
7596,R,700000,700000,2,24,1,68461,26873,1
7597,A,1000000,1000000,2,47,0,3985,32373,1
7598,A,600000,600000,7,45,1,50968,29790,1
7599,A,1000000,1000000,5,62,1,460700,3814,1
7600,A,1000000,300000,2,40,1,10216,14445,1
7601,A,600000,600000,2,41,0,60034,179883,1
7602,A,400000,300000,7,39,1,36137,69931,1
7603,A,1000000,1000000,2,44,1,0,4941,1
7604,A,500000,300000,7,24,1,47272,10980,1
7605,A,600000,600000,2,34,1,163349,22154,1
7606,A,400000,400000,3,24,1,75315,32974,1
7607,A,500000,500000,4,53,1,101737,3560,1
7608,A,1000000,1000000,2,34,1,106987,59575,1
7609,A,500000,300000,7,37,1,16019,74264,1
