No,card,credit1,credit2,work,age,sex,90days,14days,CP
6284,R,400000,400000,2,24,1,21199,12762,1
6285,R,400000,400000,2,26,0,81000,51570,1
6286,R,200000,200000,10,24,1,185258,9922,1
6287,R,500000,300000,6,22,1,10668,13952,1
6288,R,700000,700000,2,28,1,3000,38007,1
6289,R,700000,700000,2,31,1,33041,61119,1
6290,R,1000000,300000,7,46,1,0,27570,1
6291,R,600000,300000,6,23,0,19248,26820,1
6292,R,1000000,1000000,2,30,1,5351,9945,1
6293,R,300000,300000,6,20,0,28814,5310,1
6294,R,500000,500000,5,38,1,43634,32652,1
6295,R,1000000,1000000,2,31,1,58278,24163,1
6296,R,700000,700000,2,25,1,73030,21638,1
6297,R,500000,500000,7,34,1,15800,12960,1
6298,R,400000,400000,2,25,1,6428,38510,1
6299,R,600000,600000,2,26,1,37811,594,1
6300,A,600000,600000,2,24,1,146936,15741,1
6301,R,1000000,1000000,3,27,1,16899,26164,1
6302,R,500000,300000,6,23,1,135302,7989,1
6303,R,200000,200000,2,29,1,144620,17910,1
6304,R,600000,600000,2,24,1,57509,19593,1
6305,R,400000,300000,6,25,1,9057,9580,1
6306,R,500000,500000,2,27,1,,37215,1
6307,R,700000,700000,2,29,1,0,23223,1
6308,R,400000,400000,2,26,1,34228,13169,1
6309,R,1000000,1000000,3,40,0,104227,63450,1
6310,R,700000,700000,2,25,1,23722,10871,1
6311,R,1000000,1000000,2,36,1,91251,73905,1
6312,R,300000,300000,2,22,1,12760,30206,1
6313,R,1000000,1000000,2,36,0,31106,28674,1
6314,R,600000,600000,2,33,1,75261,37719,1
6315,R,500000,300000,2,24,1,175253,29188,1
6316,R,700000,700000,3,27,1,0,3420,1
6317,R,500000,500000,2,32,1,2433,16291,1
6318,R,1000000,1000000,3,23,1,3159,18702,1
6319,R,600000,600000,2,28,1,,28548,1
6320,R,700000,700000,2,30,1,52542,16830,1
6321,R,200000,200000,6,23,1,31592,15849,1
6322,R,200000,200000,6,22,1,59509,16020,1
6323,R,600000,600000,2,23,1,43193,18738,1
6324,R,300000,300000,2,23,1,151217,3010,1
6325,R,500000,500000,2,24,1,3000,12166,1
6326,R,200000,200000,6,21,1,56111,26676,1
6327,A,200000,200000,6,20,1,1463,13365,1
6328,R,500000,500000,2,25,1,35222,5337,1
6329,R,200000,200000,6,22,0,15286,34926,1
6330,R,600000,600000,2,25,0,103766,70337,1
6331,R,700000,300000,6,25,1,38662,9891,1
6332,R,1000000,1000000,5,53,0,35028,10748,1
6333,R,700000,700000,2,23,1,45799,55140,1
6334,R,700000,700000,2,30,1,0,11610,1
6335,R,600000,600000,2,31,1,,18702,1
6336,R,600000,600000,2,30,1,9540,13388,1
6337,R,700000,700000,2,25,1,52527,17222,1
6338,R,200000,200000,6,22,1,48230,41787,1
6339,R,600000,600000,2,45,1,17166,15930,1
6340,R,500000,500000,2,31,1,0,22320,1
6341,R,700000,700000,2,46,1,24660,15237,1
6342,A,1000000,1000000,4,34,1,5375,14157,1
6343,R,200000,200000,6,22,1,35055,14940,1
6344,R,500000,500000,2,25,1,74230,24543,1
6345,R,600000,300000,6,22,1,,32634,1
6346,R,600000,600000,2,27,1,55225,41339,1
6347,R,200000,200000,2,25,1,13717,26125,1
6348,R,700000,700000,2,30,1,71079,21659,1
6349,R,600000,600000,2,23,1,76519,12267,1
6350,R,200000,200000,6,20,1,1310485,150380,1
6351,R,300000,300000,6,25,1,162689,6732,1
6352,R,600000,300000,2,29,1,66822,113738,1
6353,R,600000,600000,2,24,0,97759,55228,1
6354,R,500000,500000,2,22,1,100860,12060,1
6355,A,200000,200000,6,21,1,28998,11880,1
6356,A,1000000,1000000,5,57,1,34407,23742,1
6357,R,500000,300000,2,22,1,,4693,1
6358,R,700000,700000,2,44,1,48899,5776,1
6359,R,300000,300000,2,28,1,306032,23202,1
6360,R,600000,600000,2,25,1,28071,34800,1
6361,R,600000,300000,6,23,1,41151,11566,1
6362,A,200000,200000,6,21,1,202573,42840,1
6363,R,500000,500000,2,24,1,760,13950,1
6364,R,200000,200000,6,20,1,163892,11610,1
6365,R,200000,200000,6,20,1,148534,6294,1
6366,R,500000,300000,6,22,1,4000,6565,1
6367,R,400000,300000,6,22,1,32947,2871,1
6368,R,200000,200000,6,21,1,6080,35928,1
6369,R,600000,600000,2,34,1,374863,97782,1
6370,R,600000,300000,7,24,0,63608,16029,1
6371,R,500000,500000,2,25,1,0,12015,1
6372,R,300000,300000,2,22,1,33125,15926,1
6373,R,200000,200000,2,23,1,82082,61914,1
6374,R,500000,500000,6,29,1,152481,6237,1
6375,R,200000,200000,6,19,0,23023,11842,1
6376,R,400000,400000,2,24,1,12343,3572,1
6377,R,700000,700000,2,30,1,73373,7552,1
6378,A,200000,200000,6,21,1,465339,19820,1
6379,R,200000,200000,7,25,1,2556,10287,1
6380,R,700000,700000,2,24,1,27299,14067,1
6381,R,200000,200000,2,25,1,258947,25794,1
6382,R,500000,500000,5,31,0,68408,49590,1
6383,R,600000,300000,2,24,1,150524,31856,1
6384,R,700000,700000,2,26,1,101561,17919,1
6385,R,500000,300000,6,21,0,29305,11709,1
6386,R,600000,300000,2,22,1,82767,11809,1
6387,R,700000,700000,3,25,1,14248,20880,1
6388,R,400000,400000,2,24,1,63566,22869,1
6389,R,600000,600000,2,27,0,36750,12735,1
6390,R,200000,200000,6,21,0,135831,10782,1
6391,R,200000,200000,6,22,1,11053,0,1
6392,R,200000,200000,2,26,1,17583,56133,1
6393,R,500000,500000,2,23,1,11475,34473,1
6394,R,200000,200000,6,22,0,12935,26820,1
6395,R,600000,600000,2,27,1,135892,14495,1
6396,R,600000,600000,2,54,0,82411,17217,1
6397,R,300000,300000,2,25,1,,20240,1
6398,R,400000,400000,2,25,1,66503,24660,1
6399,R,500000,500000,2,27,1,80962,18167,1
6400,R,400000,400000,2,29,1,5084,14400,1
6401,R,600000,300000,2,23,1,,15420,1
6402,R,700000,700000,2,25,1,,30965,1
6403,R,400000,400000,2,25,1,88751,3168,1
6404,R,200000,200000,6,21,1,9521,6129,1
6405,R,400000,300000,6,22,1,,12842,1
6406,R,1000000,1000000,3,26,1,117893,8010,1
6407,R,1000000,1000000,2,31,1,,117020,1
6408,R,300000,300000,11,21,1,33037,35424,1
6409,R,400000,300000,5,62,1,517947,22365,1
6410,R,600000,600000,2,25,1,638,13356,1
6411,R,200000,200000,7,25,1,11497,21051,1
6412,R,700000,700000,2,26,1,38514,12462,1
6413,R,200000,200000,6,23,1,21129,13104,1
6414,R,700000,300000,2,32,1,93895,13752,1
6415,R,500000,500000,2,22,1,272625,142872,1
6416,A,700000,700000,10,26,1,136819,21513,1
6417,R,700000,700000,2,24,1,14830,24372,1
6418,R,1000000,1000000,2,63,1,2565,9990,1
6419,A,600000,600000,2,25,1,0,8712,1
6420,R,500000,500000,2,29,1,33707,79318,1
6421,R,500000,300000,6,23,1,412762,31063,1
6422,R,600000,600000,2,23,1,58195,30470,1
6423,R,500000,300000,6,21,1,11400,33285,1
6424,R,400000,300000,7,24,1,,24311,1
6425,R,500000,500000,7,23,1,62173,11970,1
6426,R,700000,300000,4,53,1,587718,76625,1
6427,R,200000,200000,6,21,0,61276,26820,1
6428,R,200000,200000,2,23,1,70836,103606,1
6429,R,600000,600000,2,28,1,9680,16137,1
6430,R,700000,700000,12,28,1,49853,54090,1
6431,R,300000,300000,2,25,0,79299,29295,1
6432,R,1000000,300000,2,32,1,0,16029,1
6433,R,600000,600000,7,28,1,12683,33439,1
6434,R,600000,600000,2,27,1,35568,9396,1
6435,R,300000,300000,1,37,1,64049,53550,1
6436,R,1000000,300000,6,23,1,200677,5733,1
6437,R,600000,600000,2,26,0,225960,24138,1
6438,R,600000,600000,2,23,1,13538,52650,1
6439,A,600000,600000,2,28,1,71892,79563,1
6440,R,400000,300000,6,22,1,40974,11574,1
6441,A,200000,200000,6,25,0,0,25740,1
6442,R,200000,200000,6,20,0,22230,19433,1
6443,R,1000000,1000000,2,53,1,62453,7956,1
6444,R,500000,500000,3,23,1,12357,12078,1
6445,A,1000000,1000000,2,28,1,25945,32170,1
6446,R,500000,500000,2,25,0,,18810,1
6447,R,600000,300000,6,21,1,4640,14619,1
6448,R,700000,300000,7,51,1,11857,6540,1
6449,R,700000,700000,2,36,1,4038,8010,1
6450,R,400000,400000,13,32,1,26315,58779,1
6451,R,1000000,1000000,7,41,0,0,44964,1
6452,R,500000,500000,2,33,0,107347,51580,1
6453,R,500000,500000,2,28,1,46273,10198,1
6454,R,700000,700000,2,62,1,6220,108198,1
6455,A,200000,200000,11,32,1,241217,23265,1
6456,R,1000000,1000000,2,51,1,2147,16425,1
6457,R,1000000,1000000,2,35,1,3077,67034,1
6458,B,500000,500000,2,37,1,13684,70785,1
6459,R,700000,700000,2,24,1,57110,28036,1
6460,R,700000,700000,7,38,1,74296,29239,1
6461,R,600000,600000,2,41,1,931,18405,1
6462,R,400000,400000,7,25,1,76934,24642,1
6463,R,600000,300000,6,20,0,85755,13500,1
6464,R,600000,300000,6,20,0,71369,13500,1
6465,R,700000,700000,2,26,1,10278,29587,1
6466,R,400000,400000,2,27,1,174802,43353,1
6467,R,1000000,300000,7,63,1,13437,8153,1
6468,R,1000000,1000000,2,53,1,10151,11266,1
6469,R,200000,200000,2,22,1,,21573,1
6470,R,200000,200000,2,27,1,21569,14049,1
6471,R,400000,400000,2,25,1,,25551,1
6472,R,600000,600000,3,56,0,6022,22860,1
6473,R,500000,500000,2,29,1,47519,12735,1
6474,R,600000,600000,2,27,0,83982,36630,1
6475,R,1000000,1000000,2,29,1,8081,17803,1
6476,R,1000000,1000000,2,29,1,44510,19691,1
6477,R,500000,500000,3,23,1,0,9801,1
6478,R,1000000,1000000,2,32,0,81405,25490,1
6479,R,200000,200000,2,23,1,40695,27855,1
6480,R,600000,600000,2,26,1,36267,13905,1
6481,R,600000,300000,6,22,1,68294,37046,1
6482,R,1000000,1000000,2,30,1,43148,28842,1
6483,R,600000,600000,2,25,1,44603,30466,1
6484,B,500000,300000,2,22,1,8850,14256,1
6485,R,700000,700000,2,47,1,6405,28922,1
6486,R,1000000,1000000,2,49,0,,51570,1
6487,R,1000000,1000000,2,32,1,12593,11619,1
6488,R,1000000,900000,2,26,1,0,15831,1
6489,R,1000000,1000000,2,26,1,1045,8811,1
6490,R,600000,600000,2,25,0,9419,18433,1
6491,R,700000,700000,3,26,1,15489,17055,1
6492,B,600000,600000,2,24,1,46746,0,1
6493,B,700000,700000,2,35,1,23152,21780,1
6494,R,500000,500000,2,26,0,4000,22860,1
6495,R,1000000,1000000,2,48,1,6161,30483,1
6496,R,200000,200000,6,20,1,33754,9990,1
6497,R,700000,700000,2,27,1,13476,60400,1
6498,R,200000,200000,6,20,1,14461,13401,1
6499,R,500000,500000,2,27,1,54248,10710,1
6500,R,200000,200000,6,20,1,112045,19935,1
6501,R,700000,700000,2,29,1,30378,4668,1
6502,R,700000,700000,2,27,1,66510,19797,1
6503,R,600000,600000,2,29,1,103474,25929,1
6504,R,200000,200000,6,22,1,173633,36988,1
6505,R,400000,400000,2,33,0,245223,35640,1
6506,R,1000000,1000000,2,24,1,,16920,1
6507,R,700000,700000,2,25,1,,25623,1
6508,R,500000,500000,2,27,1,33000,30132,1
6509,R,200000,200000,6,20,1,230268,36909,1
6510,R,200000,200000,6,19,1,,18079,1
6511,R,600000,600000,2,25,1,76178,10953,1
6512,R,700000,700000,3,27,1,41580,16128,1
6513,R,600000,600000,2,25,1,97144,19460,1
6514,R,200000,200000,6,20,1,25633,20164,1
6515,R,600000,600000,2,31,0,17460,30973,1
6516,R,200000,200000,6,23,1,63844,30196,1
6517,R,600000,600000,2,30,1,115128,6408,1
6518,R,700000,700000,2,32,0,49115,94635,1
6519,R,1000000,900000,7,57,1,10183,3555,1
6520,R,500000,500000,2,32,1,4798,7317,1
6521,R,200000,200000,2,26,1,45630,22365,1
6522,A,600000,600000,2,24,1,325914,17028,1
6523,R,400000,400000,3,24,1,21765,24246,1
6524,B,700000,700000,7,27,1,0,69496,1
6525,R,1000000,1000000,1,58,0,299612,118395,1
6526,R,600000,600000,3,24,1,36960,33354,1
6527,R,200000,200000,6,22,1,205773,11673,1
6528,R,1000000,1000000,3,33,0,56430,110970,1
6529,R,600000,300000,6,23,1,,9090,1
6530,R,200000,200000,2,28,1,0,15210,1
6531,R,300000,300000,2,26,1,48000,15930,1
6532,R,600000,600000,2,28,1,39891,34170,1
6533,A,600000,600000,2,42,1,173007,29158,1
6534,R,500000,500000,2,22,1,0,15058,1
6535,R,1000000,300000,7,57,1,,69093,1
6536,R,600000,600000,2,27,1,14535,27365,1
6537,R,700000,700000,2,42,1,17462,31473,1
6538,R,600000,600000,2,23,1,28943,9396,1
6539,R,200000,200000,6,20,0,138504,0,1
6540,R,700000,700000,2,25,1,12917,6192,1
6541,R,200000,200000,2,25,1,42811,57510,1
6542,B,700000,300000,2,26,1,25356,28647,1
6543,R,1000000,1000000,2,29,1,61369,53046,1
6544,R,600000,600000,2,27,0,33922,18801,1
6545,R,600000,600000,2,26,1,14322,26010,1
6546,R,700000,700000,2,28,1,26994,18900,1
6547,R,1000000,1000000,2,28,1,35517,38304,1
6548,R,600000,600000,2,27,1,159851,92853,1
6549,R,1000000,1000000,4,61,1,58788,11861,1
6550,B,200000,200000,3,24,1,62463,12385,1
6551,R,600000,600000,2,24,1,29185,9936,1
6552,A,1000000,1000000,3,53,1,22077,15840,1
6553,R,700000,700000,2,34,1,78475,64440,1
6554,R,200000,200000,2,24,1,14944,21280,1
6555,R,600000,600000,2,27,1,16600,17415,1
6556,R,1000000,1000000,3,51,1,47294,11555,1
6557,R,400000,400000,2,26,1,28273,4851,1
6558,R,600000,600000,2,24,1,15629,21411,1
6559,R,500000,300000,6,21,1,39991,9594,1
6560,A,600000,500000,2,25,1,,31671,1
6561,R,500000,500000,2,21,1,105493,14773,1
6562,R,700000,700000,3,26,1,190967,10980,1
6563,R,400000,300000,6,20,1,66383,40016,1
6564,R,500000,300000,13,23,1,8968,16343,1
6565,R,700000,700000,2,51,1,38504,39749,1
6566,R,700000,400000,2,24,1,,6723,1
6567,R,200000,200000,6,20,1,42660,20340,1
6568,R,700000,700000,2,25,1,0,12870,1
6569,R,700000,700000,2,27,1,70330,73877,1
6570,R,600000,300000,6,22,0,12540,22734,1
6571,R,200000,200000,6,21,0,21337,26499,1
6572,R,200000,200000,7,29,1,30810,22779,1
6573,R,600000,600000,2,25,0,7838,63945,1
6574,R,700000,700000,7,25,1,2831,22084,1
6575,R,300000,300000,6,22,1,21237,21375,1
6576,A,500000,500000,2,27,1,174774,64013,1
6577,R,600000,600000,2,25,1,12490,19809,1
6578,R,1000000,1000000,2,26,1,,6822,1
6579,R,200000,200000,6,20,1,357181,27261,1
6580,R,700000,700000,2,50,1,77771,10582,1
6581,R,500000,500000,2,25,1,40525,6138,1
6582,R,600000,600000,2,25,1,130282,7911,1
6583,R,400000,300000,6,21,1,32845,4739,1
6584,R,1000000,1000000,2,30,1,32084,21870,1
6585,R,500000,500000,2,23,1,63951,12087,1
6586,R,600000,300000,6,22,1,40711,7284,1
6587,R,700000,700000,13,28,1,11305,8285,1
6588,R,400000,300000,6,22,1,5539,3486,1
6589,R,600000,600000,2,27,1,15561,19296,1
6590,A,200000,200000,6,23,1,,64643,1
6591,R,200000,200000,6,21,1,247929,7515,1
6592,R,200000,200000,6,25,1,53145,17544,1
6593,R,1000000,300000,2,29,1,14493,13386,1
6594,A,700000,700000,12,33,1,480441,97150,1
6595,R,1000000,1000000,2,26,1,68591,10453,1
6596,R,400000,300000,6,20,1,30469,18900,1
6597,R,200000,200000,5,29,0,0,180000,1
6598,R,600000,600000,2,25,1,6000,46835,1
6599,R,400000,300000,6,21,1,181731,27982,1
6600,R,1000000,1000000,2,26,1,45458,24669,1
6601,R,200000,200000,6,21,1,103297,6075,1
6602,R,200000,200000,6,21,1,109437,34700,1
6603,R,200000,200000,6,22,1,15486,44532,1
6604,R,600000,600000,2,29,1,134146,43439,1
6605,R,200000,200000,6,20,1,30800,2610,1
6606,R,200000,200000,7,30,1,132332,17343,1
6607,R,600000,600000,2,31,1,524,12510,1
6608,R,300000,300000,4,29,1,55181,38075,1
6609,R,700000,700000,2,24,1,41541,11988,1
6610,R,200000,200000,6,22,1,170355,39258,1
6611,R,400000,300000,6,20,1,524,31321,1
6612,R,300000,300000,7,32,1,49539,58847,1
6613,R,200000,200000,2,28,1,14443,17811,1
6614,R,1000000,1000000,2,44,0,69050,49816,1
6615,R,600000,600000,2,27,1,25248,37440,1
6616,R,1000000,1000000,3,25,1,16211,16857,1
6617,R,700000,300000,6,22,1,526323,180000,1
6618,R,200000,200000,6,19,1,104255,16674,1
6619,A,700000,700000,2,53,1,52288,33930,1
6620,R,500000,300000,5,48,1,428006,54144,1
6621,R,1000000,300000,6,28,1,,13257,1
6622,R,200000,200000,2,25,1,108891,10713,1
6623,R,500000,500000,2,25,1,12726,14841,1
6624,R,400000,400000,2,25,1,37937,17914,1
6625,R,700000,300000,6,23,1,58365,16029,1
6626,R,400000,300000,6,23,1,6261,7515,1
6627,R,1000000,700000,7,28,1,5737,11610,1
6628,R,200000,200000,6,20,1,5362,24246,1
6629,R,300000,300000,2,24,1,83449,14391,1
6630,R,400000,400000,2,27,1,0,45250,1
6631,R,600000,300000,6,21,1,5407,34086,1
6632,R,600000,300000,6,21,1,,34086,1
6633,R,400000,300000,6,20,1,75537,50683,1
6634,R,200000,200000,2,21,1,,14148,1
6635,R,200000,200000,6,20,1,,17712,1
6636,R,500000,300000,6,22,1,,7515,1
6637,R,500000,500000,6,30,1,993574,33643,1
6638,R,700000,700000,2,26,1,2160,38040,1
6639,R,600000,600000,2,24,1,163098,47216,1
6640,R,700000,300000,6,22,1,,19884,1
6641,R,700000,700000,2,25,1,49238,45642,1
6642,R,600000,600000,2,25,1,1175,15930,1
6643,R,1000000,1000000,2,31,1,7611,29674,1
6644,R,500000,500000,3,23,1,,52758,1
6645,R,200000,200000,6,26,1,47586,0,1
6646,R,600000,600000,2,26,1,76983,41251,1
6647,R,1000000,1000000,2,27,1,12518,6228,1
6648,A,1000000,1000000,2,24,1,,13635,1
6649,R,300000,300000,5,35,1,229797,62865,1
6650,A,200000,200000,2,25,1,117222,5580,1
6651,R,200000,200000,6,21,1,30072,8404,1
6652,R,300000,300000,6,21,1,154532,45583,1
6653,R,600000,300000,6,22,1,,7927,1
6654,R,600000,300000,6,23,1,106272,2835,1
6655,R,600000,600000,2,27,1,584400,26435,1
6656,R,300000,300000,6,22,1,140957,43591,1
6657,B,1000000,1000000,2,30,1,,29601,1
6658,R,600000,600000,2,27,1,585326,10710,1
6659,R,1000000,1000000,2,28,1,397183,54738,1
6660,R,700000,700000,2,28,1,,11520,1
6661,R,400000,400000,2,27,1,7676,31209,1
6662,R,500000,500000,2,30,1,141594,13500,1
6663,R,500000,300000,2,26,1,69884,4464,1
6664,R,200000,200000,7,26,1,58556,9891,1
6665,R,200000,200000,2,40,1,215016,67358,1
6666,R,600000,600000,2,27,1,41579,8983,1
6667,R,600000,300000,2,24,1,12724,2100,1
6668,R,700000,300000,6,23,1,5118,10782,1
6669,R,500000,300000,7,50,1,56435,12843,1
6670,R,1000000,1000000,2,43,1,3571,29880,1
6671,R,700000,300000,6,24,0,15421,14245,1
6672,R,700000,700000,2,25,1,7824,1108,1
6673,R,500000,500000,2,24,1,18810,14653,1
6674,R,1000000,1000000,3,51,1,204770,12960,1
6675,R,700000,700000,2,34,1,759854,13376,1
6676,R,500000,500000,2,28,1,237496,144112,1
6677,R,200000,200000,2,21,1,39062,18646,1
6678,R,1000000,1000000,2,31,1,57306,25830,1
6679,R,500000,500000,2,27,1,12816,21324,1
6680,R,1000000,300000,7,48,1,2352,3443,1
6681,R,500000,500000,5,35,1,86063,51793,1
6682,R,500000,500000,5,35,1,,51793,1
6683,R,300000,300000,2,23,1,117462,19710,1
6684,R,400000,400000,2,38,1,39711,5148,1
6685,R,400000,400000,2,26,1,15221,24402,1
6686,R,1000000,300000,7,58,1,133395,53135,1
6687,R,500000,500000,2,28,1,18810,56925,1
6688,R,600000,600000,2,24,1,24000,69390,1
6689,R,600000,600000,7,58,1,74776,23760,1
6690,A,600000,600000,2,28,0,111205,54965,1
6691,R,700000,700000,2,53,1,0,46287,1
6692,R,600000,300000,11,28,1,15506,1278,1
6693,R,700000,700000,2,30,0,47461,26280,1
6694,R,700000,500000,2,37,1,160964,11927,1
6695,R,700000,700000,3,27,1,9536,50085,1
6696,R,200000,200000,2,26,1,178349,148412,1
6697,R,1000000,1000000,2,45,1,153486,28215,1
6698,R,400000,300000,4,61,1,65527,7293,1
6699,R,700000,700000,2,44,1,57360,14960,1
6700,R,1000000,1000000,2,44,1,,82357,1
6701,B,500000,300000,6,23,1,167826,97020,1
6702,B,1000000,1000000,2,58,1,24947,4921,1
6703,R,200000,200000,7,24,0,220600,11385,1
6704,R,500000,500000,2,24,1,16198,22860,1
6705,R,400000,400000,2,29,1,,43650,1
6706,R,500000,500000,2,24,1,,28540,1
6707,R,600000,300000,7,39,1,260150,180000,1
6708,R,500000,500000,2,27,1,101943,60390,1
6709,R,700000,700000,2,36,0,,56214,1
6710,R,1000000,1000000,2,35,1,273030,123147,1
6711,R,600000,600000,3,24,1,15055,34740,1
6712,R,600000,600000,2,31,0,3000,41670,1
6713,R,600000,600000,2,36,0,186429,11448,1
6714,R,500000,500000,2,27,1,77359,11442,1
6715,R,600000,600000,2,25,1,27172,9205,1
6716,R,600000,600000,2,26,0,160002,67905,1
6717,A,700000,700000,2,53,1,14351,2124,1
6718,R,500000,500000,10,33,1,30504,26820,1
6719,R,1000000,1000000,3,46,1,59277,28662,1
6720,R,400000,400000,2,26,1,233429,73648,1
6721,A,600000,600000,2,26,1,157590,35649,1
6722,R,700000,700000,2,39,1,108419,39910,1
6723,R,200000,200000,6,22,1,173447,31556,1
6724,R,700000,300000,7,55,1,64100,19800,1
6725,R,1000000,1000000,4,55,1,118220,98100,1
6726,R,300000,300000,2,26,1,193491,27090,1
6727,R,1000000,1000000,2,29,1,40081,10679,1
6728,R,1000000,1000000,4,37,1,242587,24345,1
6729,R,500000,500000,2,44,1,235918,27629,1
6730,R,400000,400000,2,26,1,270271,26361,1
6731,R,1000000,300000,7,51,1,65142,13860,1
6732,R,200000,200000,6,20,1,84145,21501,1
6733,R,700000,700000,2,27,1,91496,37274,1
6734,R,1000000,1000000,2,27,1,26892,5749,1
6735,R,1000000,1000000,2,47,1,105964,69300,1
6736,R,500000,500000,3,27,1,136582,1755,1
6737,R,600000,600000,2,27,1,21000,0,1
6738,R,600000,600000,3,34,1,,170877,1
6739,R,600000,600000,2,32,1,84635,31770,1
6740,R,1000000,1000000,2,38,1,5174,27720,1
6741,R,1000000,1000000,2,61,1,20000,65520,1
6742,R,1000000,1000000,2,48,1,951,35730,1
6743,A,1000000,1000000,2,64,1,71240,180000,1
6744,R,1000000,1000000,2,57,1,8289,11447,1
6745,R,1000000,1000000,2,38,1,19854,92124,1
6746,B,1000000,1000000,2,54,1,,134608,1
6747,R,1000000,1000000,2,42,1,80063,63351,1
6748,R,200000,200000,6,21,1,10040,22592,1
6749,R,600000,600000,2,50,1,133706,45723,1
6750,R,1000000,1000000,2,72,1,65339,16920,1
6751,R,700000,300000,2,53,1,35802,30400,1
6752,R,600000,600000,2,26,1,128294,21575,1
6753,R,500000,300000,8,26,1,45614,54235,1
6754,R,500000,300000,6,24,1,100371,13680,1
6755,A,600000,300000,6,27,1,7092,16720,1
6756,R,200000,200000,6,24,1,77898,60970,1
6757,R,600000,600000,11,49,0,143528,14550,1
6758,R,200000,200000,2,24,1,181034,58366,1
6759,A,700000,700000,3,31,1,97872,15099,1
6760,R,200000,200000,2,25,1,172288,54552,1
6761,A,400000,400000,2,29,1,40704,51233,1
6762,R,700000,300000,6,23,1,81008,18999,1
6763,R,200000,200000,6,20,1,14630,9798,1
6764,R,1000000,300000,7,38,1,2756,53821,1
6765,R,700000,700000,2,24,1,80823,76366,1
6766,A,700000,300000,6,22,1,65324,33743,1
6767,R,600000,300000,6,22,1,2143,21771,1
6768,R,200000,200000,6,21,1,0,31357,1
6769,R,600000,600000,2,27,1,30917,18610,1
6770,R,400000,400000,5,65,1,48600,52091,1
6771,R,600000,600000,2,29,1,0,13386,1
6772,R,600000,600000,2,27,1,25603,47160,1
6773,R,400000,400000,3,25,1,59049,50672,1
6774,R,700000,600000,7,67,1,13519,15422,1
6775,R,500000,500000,3,24,1,75112,32952,1
6776,R,1000000,1000000,2,47,1,0,485,1
6777,R,1000000,1000000,2,25,1,49424,59650,1
6778,R,300000,300000,3,65,1,157656,16720,1
6779,R,700000,700000,2,30,1,8488,19890,1
6780,R,300000,300000,4,47,1,2100,19206,1
6781,R,500000,500000,2,24,1,37634,43925,1
6782,R,1000000,1000000,10,40,1,6968,178549,1
6783,R,200000,200000,6,20,1,0,13554,1
6784,R,600000,600000,2,28,1,1891,31249,1
6785,R,200000,200000,6,21,1,0,7129,1
6786,A,600000,600000,3,34,1,133801,29205,1
6787,R,1000000,1000000,2,31,1,24355,29745,1
6788,R,600000,600000,2,50,1,27680,16573,1
6789,R,300000,300000,6,22,1,345536,13455,1
6790,R,1000000,1000000,5,56,0,10665,28028,1
6791,R,1000000,300000,2,49,1,35776,28149,1
6792,R,700000,700000,2,40,1,149993,0,1
6793,R,600000,600000,2,28,1,53705,39699,1
6794,A,500000,500000,2,24,1,106755,17726,1
6795,R,1000000,1000000,2,40,1,34235,14148,1
6796,R,600000,600000,2,40,1,7798,3266,1
6797,R,400000,300000,6,21,1,48384,15508,1
6798,R,1000000,1000000,2,33,1,158653,48601,1
6799,R,500000,500000,2,52,1,770,8010,1
6800,R,600000,600000,2,26,1,489024,77891,1
6801,R,500000,500000,2,25,1,45736,7656,1
6802,R,1000000,1000000,10,57,1,247620,180000,1
6803,R,1000000,1000000,2,31,1,97125,11970,1
6804,R,600000,600000,7,36,1,,7367,1
6805,R,700000,700000,3,31,1,17834,36148,1
6806,R,700000,700000,2,24,1,23838,13862,1
6807,R,200000,200000,6,26,1,115643,38817,1
6808,R,600000,600000,5,47,0,0,85434,1
6809,R,500000,300000,6,22,1,112361,15770,1
6810,R,500000,300000,7,25,1,314,1484,1
6811,R,1000000,1000000,2,31,1,8038,90801,1
6812,R,200000,200000,2,33,1,117316,33221,1
6813,R,500000,500000,7,42,1,68280,18293,1
6814,R,200000,200000,6,21,1,34865,40939,1
6815,R,1000000,1000000,3,53,1,165726,26442,1
6816,R,500000,500000,2,53,1,0,23560,1
6817,R,500000,300000,6,21,1,573528,19890,1
6818,R,600000,600000,2,29,1,0,15138,1
6819,R,600000,600000,2,26,1,1122,11880,1
6820,R,1000000,300000,13,66,1,28653,27255,1
6821,A,400000,400000,2,27,1,274560,27680,1
6822,R,1000000,1000000,2,63,1,0,15831,1
6823,R,700000,300000,4,64,1,35790,39765,1
6824,R,200000,200000,6,20,1,242416,29862,1
6825,R,700000,700000,7,53,1,60537,40935,1
6826,R,1000000,1000000,3,41,1,42812,31128,1
6827,B,600000,600000,1,61,0,106731,0,1
6828,R,700000,700000,7,29,1,162726,58424,1
6829,R,600000,300000,2,40,1,81622,33559,1
6830,R,700000,700000,2,25,1,11011,16252,1
6831,R,500000,500000,7,27,1,23286,22237,1
6832,R,400000,300000,6,20,1,39900,64291,1
6833,R,600000,300000,6,23,1,73797,32138,1
6834,R,1000000,1000000,10,37,0,44021,62707,1
6835,R,700000,700000,2,38,1,33899,32670,1
6836,R,500000,500000,5,40,1,119354,57162,1
6837,R,200000,200000,6,21,1,98477,45001,1
6838,R,1000000,1000000,2,53,1,20640,6433,1
6839,R,500000,500000,2,24,0,81326,36126,1
